Order,Level,Code,Parent,Description,Unit,Description of unit,Production type,Description of production type,References to HS/CN
1719248,3,10391760,103917,"Preserved asparagus (excluding prepared vegetable dishes and asparagus dried, frozen or preserved by vinegar or acetic acid)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2005 60 00a
1719249,3,10391770,103917,"Prepared or preserved olives (excluding prepared vegetable dishes and olives dried, frozen or preserved by vinegar or acetic acid)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2005 70 00a
1719250,3,10391780,103917,"Prepared or preserved sweetcorn (excluding prepared vegetable dishes and sweetcorn dried, frozen or preserved by vinegar or acetic acid)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2005 80 00a
1719251,3,10391790,103917,"Vegetables and mixtures of vegetables, n.e.c. (excluding prepared vegetable dishes and frozen vegetables and mixtures of vegetables)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2005[.91(.00a) + .99(.10a + .20a + .30a + .50a + .80a)]
1719252,2,103918,1039,"Vegetables (except potatoes), fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid",,,,,
1719253,3,10391800,103918,"Vegetables (excluding potatoes), fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2001[.10 + .90(.10 + .20 + .30 + .40 + .50 + .65 + .70 + .92 + .97)]
1719254,2,103921,1039,"Fruit and nuts, uncooked or cooked, frozen",,,,,
1719255,3,10392100,103921,Frozen fruit and nuts uncooked or cooked by steaming or boiling in water,kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0811[.10(.11 + .19 + .90) + .20(.11 + .19 + .31 + .39 + .51 + .59 + .90) + .90(.11 + .19 + .31 + .39 + .50 + .70 + .75 + .80 + .85 + .95)]
1719256,2,103922,1039,"Jams, fruit jellies and fruit or nut puree and pastes",,,,,
1719257,3,10392230,103922,"Citrus fruit jams, marmalades, jellies, purees or pastes, being cooked preparations (excluding homogenised preparations)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2007[.91(.10 + .30 + .90)]
1719258,3,10392290,103922,"Jams, marmalades, fruit jellies, fruit or nut purees and pastes, being cooked preparations (excluding of citrus fruit, homogenised preparations)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2007[.99(.10 + .20 + .31 + .33 + .35 + .39 + .50 + .93 + .97)]
1719259,2,103923,1039,"Nuts, groundnuts, roasted, salted or otherwise prepared",,,,,
1719260,3,10392330,103923,"Prepared or preserved groundnuts (including peanut butter; excluding by vinegar or acetic acid, frozen, purees and pastes)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2008[.11(.10 + .91 + .96 + .98)]
1719261,3,10392390,103923,"Prepared or preserved nuts (other than groundnuts); and other seeds and mixtures (excluding by vinegar or acetic acid, frozen, purees and pastes, preserved by sugar)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",2008[.19(.12 + .13 + .19 + .92 + .93 + .95 + .99) + .97(.03 + .05)]
1719262,2,103924,1039,"Fruit and nuts, provisionally preserved, not for immediate consumption",,,,,
1719263,3,10392410,103924,"Peel of citrus fruit or melons, fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0814
1719264,3,10392430,103924,"Other fruit and nuts provisionally preserved by sulphur dioxide gas, in brine, sulphur water or in other preservative solutions, but unsuitable for immediate consumption",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0812[.10 + .90(.25 + .30 + .40 + .70 + .98)]
1719265,2,103925,1039,"Groundnuts and nuts, shelled",,,,,
1719266,3,10392500,103925,"Groundnuts and nuts, shelled",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0801[.22 + .32] + 0802[.12(.10 + .90) + .22 + .32 + .42 + .52 + .62] + 1202 42
1719267,2,103929,1039,"Other prepared, dried or preserved fruits and nuts",,,,,
1719268,3,10392910,103929,Dried grapes,kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0806[.20(.10 + .30 + .90)]
