ID,PRCCODE,Description,EXPQNT,EXPVAL,IMPQNT,IMPVAL,PRODQNT,PRODVAL,QNTUNIT,Region,TimePeriod,Dataset
2561,25921210,"Aluminium collapsible tubular containers of a capacity <= 300 litres, for any material except compressed or liquefied gas",:,"2,704,420",:,"12,815,160",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2562,25921230,"Aluminium rigid tubular containers of a capacity <= 300 litres, for any material except compressed or liquefied gas (excluding aerosols)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2563,25921240,"Casks, drums, cans, boxes and similar containers, of aluminium, for any material (other than compressed or liquefied gas), n.e.s. (other than collapsible tubular containers and containers for aerosols)",:,"121,930,910",:,"62,293,960","10,182,509,000","524,323,862",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2564,25921250,"Non-tubular aluminium containers of a capacity of >= 50 litres but <= 300 litres, for any material except compressed or liquefied gas",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2565,25921260,"Aluminium aerosol containers, with a capacity <= 300 litres","204,965,407","38,391,370","337,530,497","57,608,530","751,236,449","86,318,683",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2566,25921280,"Non-tubular aluminium containers of a capacity < 50 litres, for any material except compressed or liquefied gas",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2567,25921330,Crown corks of base metal,:,"506,360",:,"7,308,620",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2568,25921350,Capsules of lead; capsules of aluminium of a diameter > 21 mm (excl. crown corks),"1,504,700","26,413,470","4,515,100","33,975,990","6,255,621","72,667,024",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2569,25921370,"Base metal closures, stoppers, caps and lids (excluding of lead, crown corks, aluminium closures, stoppers, caps and lids of a diameter > 21 mm)","21,521,000","110,746,460","69,133,400","224,037,280","46,912,623","174,902,757",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2570,25931130,"Stranded wire, ropes and cables, of iron or steel (excl. electrically insulated products and twisted fencing wire and barbed wire)","28,235,300","83,835,430","51,600,100","78,620,780","61,400,000","162,454,515",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2571,25931150,"Iron or steel plaited bands, slings and the like (excluding electrically insulated)","1,806,000","8,486,470","2,260,500","7,724,210",:,"2,761,586",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2572,25931230,Barbed wire and barbed wire entanglements made from steel or steel wire,"3,608,100","5,329,300","1,480,000","1,708,730","6,689,000","9,388,938",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2573,25931250,"Stranded wire, cables, plaited bands and the like, of copper (excl. electrically insulated products)","5,040,700","19,671,630","11,139,700","67,923,590","833,000","12,174,478",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2574,25931270,"Stranded wires, cables, plaited bands and the like, ropes and similar articles, of aluminium (excl. such products electrically insulated)","439,600","2,332,850","4,595,000","14,644,340",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2575,25931313,"Endless bands for machinery, of stainless steel","105,500","3,191,640","12,100","664,030",:,"6,806,438",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2576,25931315,"Woven cloth, including endless bands, of iron or steel wire (excluding endless bands for machinery of stainless steel)","765,800","8,221,150","1,014,900","8,432,600","3,958,000","15,794,997",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2577,25931320,"Welded grill, netting and fencing manufactured from wire of a diameter of >= 3 mm, with mesh size of >= 100 cm² including with a backing of paper as used in cementing and plastering","14,607,800","12,128,070","60,912,600","48,322,150",:,"129,898,365",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2578,25931330,"Welded grill, netting and fencing, not classified in HS 7314 20","16,417,600","21,278,990","28,865,900","33,015,110",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2579,25931343,"Woven, not welded, wire mesh, grill, netting and fencing (excluding plastic coated)","7,567,400","13,269,440","12,722,000","20,103,550","29,422,000","44,849,259",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2580,25931345,"Woven, not welded, wire mesh, grill, netting and fencing, plastic coated","333,600","1,279,870","2,646,600","4,370,390","1,030,000","1,452,086",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2581,25931350,Iron or steel expanded metal,"8,048,800","12,362,760","1,762,500","4,234,980",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2582,25931360,"Copper wire cloth, grill and netting and copper expanded metal (including of copper alloys, copper wire endless bands)","241,500","6,562,040","57,200","1,616,070","57,360","2,361,208",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2583,25931400,"Nails, tacks, drawing pins, corrugated nails, staples (other than those of HS 8305) and similar articles of iron, steel, copper, aluminium","6,480,400","39,729,910","47,753,700","110,800,390","10,193,000","31,860,335",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2584,25931410,Iron or steel drawing pins (excluding with copper or copper heads),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2585,25931480,"Other nails, tacks, drawing pins, staples and similar articles",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2586,25931510,Base metal coated electrodes for electric arc-welding,"1,033,400","8,193,330","3,265,700","11,054,860","783,000","6,542,941",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2587,25931530,"Base metal cored wire for electric arc-welding (excluding wire and rods of cored solder, the solder consisting of an alloy containing 2 % or more by weight, of any one precious metal)","1,392,000","9,184,540","1,629,100","4,947,060",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2588,25931550,"Coated rods and cored wire, of base metal, for soldering, brazing or welding by flame (excl. wire and rods cored with solder which, excl. the flux material, contains >= 2% by weight of precious metal)","116,900","3,461,890","2,325,600","6,488,790","42,000","1,549,044",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2589,25931570,"Base metal wire and rods of agglomerated base powder, used for metal spraying (including parts)",:,"31,391,200",:,"9,874,860",:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2590,25931613,Iron or steel hot-worked laminated leaf-springs and leaves therefor,"229,400","2,089,720","4,719,200","10,995,550",:,"3,925,080",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2591,25931615,Iron or steel hot-worked non-laminated leaf-springs and leaves therefor,"15,900","209,950","1,521,200","4,984,510",:,"2,583,640",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2592,25931617,Iron or steel cold-formed leaf-springs and leaves therefor,"42,600","1,867,480","1,908,100","6,245,720","1,542,791","11,612,123",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2593,25931631,Iron or steel hot-worked helical springs,"6,497,000","19,296,080","28,212,700","37,396,610",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2594,25931633,Iron or steel cold-formed helical coil compression springs,"4,496,500","34,659,290","10,705,000","37,833,680","16,305,603","77,116,817",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2595,25931635,Iron or steel cold-formed helical coil tension springs,"427,700","3,464,440","326,000","2,539,030","1,400,418","11,469,538",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2596,25931637,"Iron or steel cold-formed helical springs (excluding helical coil compression springs, helical coil tension springs)","2,264,700","17,523,200","7,133,300","20,265,350","29,027,936","84,230,098",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2597,25931653,Iron or steel flat spiral springs,"209,500","1,935,190","346,700","3,852,970","2,355,616","13,410,976",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2598,25931655,Iron or steel discs springs,"174,400","1,825,210","1,713,600","9,395,640",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2599,25931660,"Iron or steel springs (excluding leaf-springs and leaves therefor, helical springs, flat spiral springs, discs springs)","2,919,300","30,286,270","24,799,900","39,083,300","15,001,931","35,762,602",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2600,25931680,Copper springs (including of copper alloys) (excluding clock or watch springs),"61,000","1,775,530","195,400","2,262,160","6,266","558,933",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2601,25931710,"Iron/steel stud-link chain excluding chains fitted with cutting, or other articles where chains play a subsidiary role, door guards finished with chains, surveying chains, imitation jewellery","346,700","721,750","1,368,800","2,015,720",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2602,25931723,"Other welded link chain (excluding stud-link) of iron or steel, <= 16 mm",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2603,25931724,"Welded link chain of iron or steel (excluding articulated link chain, skid chain and stud-link chain)","519,700","2,762,340","5,887,300","10,800,810",:,"3,696,944",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2604,25931725,"Other welded link chain (excluding stud-link) of iron or steel, > 16 mm",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2605,25931730,"Skid chain for motor vehicles, of iron or steel","114,600","1,285,830","234,800","1,348,270",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2606,25931750,"Iron or steel chain excluding articulated link chain, skid chain, stud-link and welded link chain - chain saws, or other articles in which chains play a subsidiary role, surveying chains","794,700","4,300,590","2,106,600","7,548,920","373,118","3,287,440",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2607,25931770,Chain and parts thereof of copper,:,"1,442,770",:,"458,320",:,"1,414,443",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2608,25931780,"Parts of chains, n.e.c., of iron or steel",:,"10,437,960",:,"12,407,530",:,"12,590,827",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2609,25931800,"Sewing, knitting needles, bodkins... of iron or steel, for use in the hand","306,600","9,182,370","518,900","7,262,880",:,"5,325,835",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2610,25941113,"Screws, turned from bars, rods, profiles, or wire, of a shank thickness <= 6 mm",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2611,25941115,"Screws and bolts for fixing railway truck construction material, iron or steel","561,100","10,450,690","1,737,500","11,519,340","404,421",:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2612,25941116,Screws and bolts without heads in steel,"13,414,100","65,550,730","14,117,000","43,719,010",:,"22,974,437",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2613,25941117,Screws and bolts without heads in steel,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2614,25941122,Slotted and cross-recessed screws of stainless steel,"336,700","5,190,640","1,291,100","7,086,040",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2615,25941123,Slotted and cross-recessed screws of stainless steel,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2616,25941124,Other screws and bolts with heads,"654,400","4,309,420","13,856,900","23,287,940",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2617,25941125,Other screws and bolts with heads,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2618,25941126,Hexagon socket head screws of stainless steel,"572,600","5,386,260","1,511,100","6,286,020",:,"706,081",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2619,25941127,Hexagon socket head screws of stainless steel,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2620,25941128,Other hexagon socket head screws,"1,713,700","11,358,220","5,069,500","16,186,500",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2621,25941129,Other hexagon socket head screws,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2622,25941131,Stainless steel hexagon bolts with heads,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2623,25941132,Stainless steel hexagon bolts with heads,"4,315,700","15,260,100","5,887,700","19,182,930","3,535,947","20,218,554",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2624,25941133,"Iron or steel hexagon bolts with heads, with a tensile strength < 800 MPa (excluding of stainless steel)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2625,25941134,"Iron or steel hexagon bolts with heads, with a tensile strength < 800 MPa (excluding of stainless steel)","563,100","3,534,490","10,935,600","23,790,360",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2626,25941135,"Iron or steel hexagon bolts with heads, with a tensile strength >= 800 MPa (excluding of stainless steel)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2627,25941136,"Iron or steel hexagon bolts with heads, with a tensile strength >= 800 MPa (excluding of stainless steel)","12,472,300","50,735,950","50,089,700","126,411,850",:,"55,070,893",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2628,25941138,Iron or steel bolts with heads (excluding hexagon bolts),"5,930,700","89,547,540","34,130,400","150,285,600",:,"11,535,698",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2629,25941139,Iron or steel bolts with heads (excluding hexagon bolts),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2630,25941153,Iron or steel wood screws,"2,080,300","22,777,840","28,970,100","74,663,770",:,"189,353",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2631,25941157,Iron or steel screw hooks and screw rings,"162,200","2,171,660","1,265,900","4,905,770",:,"149,429",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2632,25941173,"Stainless steel self-tapping screws (excluding threaded mechanisms used to transmit motion, or to act as an active machinery part)","272,900","4,218,770","4,797,600","36,383,140","27,410","611,405",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2633,25941175,"Iron or steel self-tapping screws (excluding of stainless steel, threaded mechanisms used to transmit motion, or to act as an active machinery part)","2,912,000","18,434,330","29,702,900","91,208,920",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2634,25941183,"Iron or steel nuts turned from bars, rods, profiles, or wire, of solid section, of a hole diameter <= 6 mm",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2635,25941184,Stainless steel nuts,"1,121,400","34,453,110","4,467,000","35,022,350",:,"890,871",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2636,25941185,"Stainless steel nuts (excluding those turned from bars, rods, profiles, or wire, of solid section, of a hole diameter <= 6 mm)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2637,25941186,Iron or steel nuts (including self-locking nuts),"3,950,000","47,906,060","29,399,600","131,176,120",:,"9,666,123",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2638,25941187,"Iron or steel nuts (including self-locking nuts) (excluding of stainless steel, turned from bars, rods, profiles, or wire, of solid section, of a hole diameter <= 6 mm)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2639,25941190,"Threaded articles, n.e.c., of iron or steel","3,927,500","62,255,490","23,959,300","91,163,880","3,381,031","24,731,085",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2640,25941210,Iron or steel spring washers and other lock washers,"536,100","13,436,860","1,209,500","9,439,150","256,946","13,473,713",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2641,25941230,Iron or steel washers (excluding spring washers and other lock washers),"6,303,900","56,764,130","10,474,000","43,110,240","4,005,188","40,384,637",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2642,25941250,Iron or steel rivets (including partly hollow rivets) (excluding tubular or bifurcated rivets for all purposes),"1,434,000","24,294,470","2,163,200","18,185,880","6,646,978","82,443,793",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2643,25941270,"Iron or steel cotters and cotter-pins and similar non-threaded articles (excluding washers, rivets)","13,285,700","155,646,300","16,243,900","129,970,450","4,079,350","52,099,422",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
