"Order","Level","Code","Parent","Description","Unit","Description of unit","Production type","Description of production type","References to HS/CN"
"1719255","3","10.39.21.00","10.39.21","Frozen fruit and nuts uncooked or cooked by steaming or boiling in water","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","0811[.10(.11 + .19 + .90) + .20(.11 + .19 + .31 + .39 + .51 + .59 + .90) + .90(.11 + .19 + .31 + .39 + .50 + .70 + .75 + .80 + .85 + .95)]"
"1719256","2","10.39.22","10.39","Jams, fruit jellies and fruit or nut puree and pastes",,,,,
"1719257","3","10.39.22.30","10.39.22","Citrus fruit jams, marmalades, jellies, purees or pastes, being cooked preparations (excluding homogenised preparations)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","2007[.91(.10 + .30 + .90)]"
"1719258","3","10.39.22.90","10.39.22","Jams, marmalades, fruit jellies, fruit or nut purees and pastes, being cooked preparations (excluding of citrus fruit, homogenised preparations)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","2007[.99(.10 + .20 + .31 + .33 + .35 + .39 + .50 + .93 + .97)]"
"1719259","2","10.39.23","10.39","Nuts, groundnuts, roasted, salted or otherwise prepared",,,,,
"1719260","3","10.39.23.30","10.39.23","Prepared or preserved groundnuts (including peanut butter; excluding by vinegar or acetic acid, frozen, purees and pastes)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","2008[.11(.10 + .91 + .96 + .98)]"
"1719261","3","10.39.23.90","10.39.23","Prepared or preserved nuts (other than groundnuts); and other seeds and mixtures (excluding by vinegar or acetic acid, frozen, purees and pastes, preserved by sugar)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","2008[.19(.12 + .13 + .19 + .92 + .93 + .95 + .99) + .97(.03 + .05)]"
"1719262","2","10.39.24","10.39","Fruit and nuts, provisionally preserved, not for immediate consumption",,,,,
"1719263","3","10.39.24.10","10.39.24","Peel of citrus fruit or melons, fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","0814"
"1719264","3","10.39.24.30","10.39.24","Other fruit and nuts provisionally preserved by sulphur dioxide gas, in brine, sulphur water or in other preservative solutions, but unsuitable for immediate consumption","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","0812[.10 + .90(.25 + .30 + .40 + .70 + .98)]"
"1719265","2","10.39.25","10.39","Groundnuts and nuts, shelled",,,,,
"1719266","3","10.39.25.00","10.39.25","Groundnuts and nuts, shelled","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","0801[.22 + .32] + 0802[.12(.10 + .90) + .22 + .32 + .42 + .52 + .62] + 1202 42"
"1719267","2","10.39.29","10.39","Other prepared, dried or preserved fruits and nuts",,,,,
"1719268","3","10.39.29.10","10.39.29","Dried grapes","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","0806[.20(.10 + .30 + .90)]"
"1719269","3","10.39.29.20","10.39.29","Dried fruit (excluding dates, pineapples, avocados, guavas, mangoes, mangosteens, citrus fruit and grapes); mixtures of dried nuts and/or dried fruits","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","0803[.10(.90) + .90(.90)] + 0804 20 90 + 0813[.10 + .20 + .30 + .40(.10 + .30 + .50 + .65 + .95) + .50(.12 + .15 + .19 + .31 + .39 + .91 + .99)]"
"1719270","3","10.39.29.50","10.39.29","Fruit, prepared or preserved, n.e.c. (excluding Müsli)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","2008[.20(.11 + .19 + .31 + .39 + .51 + .59 + .71 + .79 + .90) + .30(.11 + .19 + .31 + .39 + .51 + .55 + .59 + .71 + .75 + .79 + .90) + .40(.11 + .19 + .21 + .29 + .31 + .39 + .51 + .59 + .71 + .79 + .90) + .50(.11 + .19 + .31 + .39 + .51 + .59 + .61 + .69 + .71 + .79 + .92 + .98) + .60(.11 + .19 + .31 + .39 + .50 + .60 + .70 + .90) + .70(.11 + .19 + .31 + .39 + .51 + .59 + .61 + .69 + .71 + .79 + .92 + .98) + .80(.11 + .19 + .31 + .39 + .50 + .70 + .90) + .91 + .93(.11 + .19 + .21 + .29 + .91 + .93 + .99) + .97(.12 + .14 + .16 + .18 + .32 + .34 + .36 + .38 + .51 + .59 + .72 + .74 + .76 + .78 + .92 + .93 + .94 + .96 + .97 + .98) + .99(.11 + .19 + .21 + .23 + .24 + .28 + .31 + .34 + .36 + .37 + .38 + .40 + .41 + .43 + .45 + .48 + .49 + .51 + .63 + .67 + .72 + .78 + .85 + .91 + .99)]"
"1719271","2","10.39.30","10.39","Vegetable materials and vegetable waste, vegetable residues and by-products",,,,,
"1719272","3","10.39.30.00","10.39.30","Vegetable by-products and waste for animal consumption, n.e.c.","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","2308[.00(.11 + .19 + .40 + .90)]"
